Sensor Name,Sensor Type,Timestamp,Temperature,Humidity,Dew Point,Heat Index,Feels Like,Wind Chill,Barometric Pressure,Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 9:45,75.1,61,61,75,74.7,75,30.17,0,4,6,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 9:50,75.9,61,61,76,75.8,76,30.17,0,7,5,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 9:55,75.5,61,61,76,78.1,76,30.17,0,2,5,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 10:00,75.5,61,61,76,77.5,76,30.16,0,3,6,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 10:05,75.6,61,61,76,77.6,76,30.16,0,3,6,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 10:10,76.8,60,62,77,76.3,77,30.16,0,8,7,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 10:15,76.3,60,61,76,74.5,76,30.17,0,10,7,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 10:20,76.5,61,62,77,79.4,77,30.17,0,2,6,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 10:25,76.8,60,62,77,79.7,77,30.17,0,3,6,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 10:30,77.6,59,62,78,78.9,78,30.17,0,5,6,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 10:35,78.3,58,62,79,80.2,78,30.17,0,4,5,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 10:40,78.3,56,61,78,79.2,78,30.16,0,5,6,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 10:45,77.6,59,62,78,80,78,30.16,0,2,6,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 10:50,77.5,58,62,78,79.7,78,30.16,0,4,6,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 10:55,79.3,56,62,81,80.6,79,30.16,0,4,5,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 11:00,79.9,55,62,81,82.4,80,30.16,0,3,4,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 11:05,79.1,55,62,80,78.5,79,30.16,0,8,6,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 11:10,78.8,56,62,80,80.5,79,30.16,0,4,6,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 11:15,78.3,56,61,78,76.4,78,30.16,,10,6,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 11:20,78.4,58,62,79,80.3,78,30.16,0,4,6,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 11:25,79,55,61,80,78.9,79,30.16,0,7,7,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 11:30,79.3,56,62,81,82.3,79,30.16,0,2,6,315,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 11:35,79,56,62,80,80.8,79,30.16,0,4,6,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 11:40,80.5,55,63,82,76.4,81,30.16,0,5,6,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 11:45,81,54,63,82,81.4,81,30.16,0,7,6,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 11:50,79.1,55,62,80,79,79,30.15,0,8,7,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 11:55,78.4,56,61,79,77.1,78,30.16,0,9,7,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 12:00,79.3,55,62,81,80.4,79,30.16,0,16,8,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 12:05,80.1,55,62,81,75.3,80,30.16,0,16,8,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 12:10,80.1,54,62,81,81.3,80,30.16,0,10,8,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 12:15,79.3,55,62,81,77,79,30.15,,11,9,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 12:20,79.3,55,62,81,78.7,79,30.15,0,8,9,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 12:25,81.9,54,64,83,82.6,82,30.15,0,2,8,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 12:30,81.3,53,63,82,79.4,81,30.14,0,5,7,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 12:35,80.3,54,62,81,82.7,80,30.14,0,4,7,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 12:40,81.3,53,63,82,83.9,81,30.14,0,3,6,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 12:45,81,53,62,82,82.3,81,30.14,0,5,6,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 12:50,,,,,,,30.13,0,4,6,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 12:55,82.3,51,62,83,82.5,82,30.13,0,4,6,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 13:00,82.8,51,63,84,80.4,83,30.13,0,12,6,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 13:05,83,50,62,84,82.1,83,30.13,0,11,7,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 13:10,83,51,63,84,84.1,83,30.13,0,6,8,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 13:15,82.6,51,63,84,85.2,83,30.12,0,4,8,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 13:20,81.4,51,62,82,83.6,81,30.12,0,6,7,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 13:25,82.6,51,63,84,83.5,83,30.11,0,6,6,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 13:30,81.4,50,61,82,78.3,81,30.1,0,18,8,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 13:35,81.3,51,61,82,80.6,81,30.1,0,6,8,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 13:40,82.8,51,63,84,84.9,83,30.1,0,11,8,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 13:45,83.5,50,63,85,80.6,84,30.09,0,13,8,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 13:50,83.2,50,63,84,83,83,30.1,0,7,8,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 13:55,81,51,61,82,78.5,81,30.1,0,6,7,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 14:00,80.7,53,62,82,78,81,30.1,0,12,8,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 14:05,80.7,53,62,82,79.7,81,30.1,0,9,8,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 14:10,79.3,55,62,81,79.3,79,30.1,0,7,7,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 14:15,78.1,55,61,78,79.3,78,30.1,0,6,7,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 14:20,77.8,56,61,78,75.8,78,30.09,0,10,7,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 14:25,77.5,58,62,78,75.7,78,30.09,0,10,6,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 14:30,,,,,,,30.09,0,5,7,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 14:35,77.6,58,62,78,79.2,78,30.08,0,4,7,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 14:40,79.1,56,62,80,77,79,30.09,0,10,8,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 14:45,80.1,55,62,81,78.7,80,30.08,0,10,9,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 14:50,79,56,62,80,80.2,79,30.08,0,10,8,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 14:55,80.5,55,63,82,81.5,81,30.08,0,6,8,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 15:00,81.4,55,64,83,74.9,81,30.09,0,20,9,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 15:05,81.9,55,64,83,80.6,82,30.08,0,3,8,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 15:10,81.4,55,64,83,83.9,81,30.08,0,4,8,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 15:15,79.6,58,64,81,76.9,80,30.08,0,6,7,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 15:20,79.9,58,64,81,81.3,80,30.08,0,6,7,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 15:25,80.7,56,64,82,78,81,30.07,0,13,7,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 15:30,79,60,64,81,77.6,79,30.07,0,6,7,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 15:35,80.3,59,65,82,82.6,80,30.07,0,15,8,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 15:40,,,,,,,30.07,0,6,7,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 15:45,81.9,55,64,83,80.6,82,30.07,0,11,7,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 15:50,81.9,55,64,83,85.1,82,30.06,0,4,7,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 15:55,81,55,63,82,83.3,81,30.06,0,6,5,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 16:00,80.7,56,64,82,82.5,81,30.05,0,5,5,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 16:05,81,55,63,82,78.8,81,30.06,0,12,5,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 16:10,80.1,56,63,81,80,80,30.06,0,8,6,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 16:15,78.3,60,63,79,81.2,78,30.06,0,3,7,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 16:20,76.9,61,62,77,78.9,77,30.06,0,4,7,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 16:25,76.4,63,63,77,76.8,76,30.06,0,10,7,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 16:30,76.3,63,63,77,75.6,76,30.06,0,5,6,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 16:35,76,63,62,76,78,76,30.06,0,4,6,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 16:40,,,,,,,30.06,0,3,5,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 16:45,75.3,65,63,76,76.2,75,30.06,0,6,5,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 16:50,74.4,65,62,75,72.8,74,30.06,0,6,6,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 16:55,74,66,62,74,75.8,74,30.06,0,7,6,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 17:00,73.8,69,63,74,76,74,30.05,0,4,6,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 17:05,73.5,70,63,74,75.7,74,30.06,0,8,5,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 17:10,73.8,70,63,74,71.6,74,30.05,0,2,4,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 17:15,73.4,70,63,74,75,73,30.05,0,10,5,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 17:20,72.3,74,64,73,75.3,72,30.05,0,5,5,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 17:25,71.5,75,63,72,73.8,72,30.06,0,5,5,315,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 17:30,71,78,64,71,71.8,71,30.06,0,7,4,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 17:35,70.6,79,64,71,70.9,71,30.07,0.01,8,5,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 17:40,71.8,78,65,72,74.6,72,30.06,0.01,5,5,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 17:45,74.6,74,66,75,78,75,30.07,0.01,4,5,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 17:50,74.4,73,65,75,74.1,74,30.07,0.01,7,4,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 17:55,74.6,73,65,75,78.4,75,30.07,0.01,3,5,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 18:00,74.4,73,65,75,78.1,74,30.07,0.01,8,6,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 18:05,74.6,71,65,75,78,75,30.06,0.01,3,6,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 18:10,74.3,71,64,75,75.3,74,30.06,0.01,4,5,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 18:15,74,71,64,74,74.3,74,30.06,0.01,8,5,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 18:20,74,73,65,75,77.5,74,30.06,0.01,3,4,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 18:25,74.6,71,65,75,77.4,75,30.06,0.01,4,4,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 18:30,74.4,73,65,75,78.6,74,30.06,0.01,2,4,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 18:35,73.4,69,63,74,73.7,73,30.05,0.01,7,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 18:40,71.9,70,62,72,75.8,72,30.06,0.01,2,4,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 18:45,71.9,68,61,72,73.8,72,30.06,0.01,2,4,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 18:50,71.4,69,61,71,73.8,71,30.06,0.01,4,3,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 18:55,70.9,70,61,71,72.2,71,30.06,0.01,4,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 19:00,,,,,,,30.07,0.01,7,3,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 19:05,70.1,73,61,70,69.8,70,30.06,0.01,4,3,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 19:10,70,74,61,70,72.7,70,30.06,0.01,5,4,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 19:15,70,74,61,70,70.4,70,30.06,0.01,6,4,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 19:20,70,75,62,70,71.7,70,30.06,0.01,3,4,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 19:25,70,74,61,70,72.1,70,30.05,0.01,3,4,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 19:30,70,75,62,70,72.8,70,30.05,0.01,1,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 19:35,70,75,62,70,71.7,70,30.05,,4,3,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 19:40,70,75,62,70,73.9,70,30.05,0.01,1,2,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 19:45,69.8,75,62,70,72.5,70,30.05,0.01,2,2,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 19:50,69.3,80,63,70,73.1,69,30.06,0.01,4,2,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 19:55,68.1,86,64,69,71.7,68,30.06,0.11,3,2,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 20:00,67.1,90,64,68,72,67,30.06,0.19,0,2,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 20:05,66.5,93,64,67,68.3,67,30.07,0.35,5,2,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 20:10,65.6,93,64,66,66.5,66,30.07,0.64,6,2,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 20:15,65,93,63,66,67.4,65,30.06,0.69,3,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 20:20,64.9,95,63,66,67.2,65,30.07,0.71,1,3,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 20:25,64.9,96,64,66,66.6,65,30.07,0.78,4,3,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 20:30,65.2,96,64,66,67.6,65,30.06,0.79,3,3,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 20:35,65.5,96,64,66,68,66,30.07,0.79,3,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 20:40,65.6,95,64,66,68.2,66,30.07,0.79,2,3,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 20:45,65.2,96,64,66,67.6,65,30.08,0.79,3,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 20:50,65.2,96,64,66,66.5,65,30.08,0.79,3,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 20:55,65,96,64,66,67.9,65,30.08,0.79,2,3,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 21:00,65,96,64,66,67.4,65,30.08,0.79,3,3,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 21:05,65,96,64,66,68.5,65,30.08,0.79,1,2,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 21:10,,,,,,,30.08,0.79,2,2,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 21:15,65,96,64,66,67.9,65,30.08,0.79,2,2,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 21:20,65.8,93,64,66,66.8,66,30.08,0.79,3,2,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 21:25,,,,,,,30.09,0.79,2,2,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 21:30,65.6,91,63,66,67.6,66,30.09,0.79,4,2,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 21:35,65,90,62,65,69,65,30.09,0.79,1,3,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 21:40,64.9,88,61,65,68.7,65,30.09,0.79,3,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 21:45,64.6,88,61,65,68.2,65,30.09,0.79,0,2,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 21:50,64.8,86,61,65,67.1,65,30.09,0.79,2,2,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 21:55,64.8,86,61,65,66.6,65,30.09,0.79,3,2,315,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 22:00,64.1,86,60,64,65.6,64,30.1,,3,3,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 22:05,63.9,83,59,64,65,64,30.1,0.79,3,3,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 22:10,63.9,83,59,64,66.1,64,30.1,0.79,1,3,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 22:15,63.6,83,58,64,65.7,64,30.1,0.79,0,3,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 22:20,63.6,81,58,63,65.5,64,30.1,0.79,1,3,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 22:25,63.2,81,57,63,64.4,63,30.1,0.79,2,2,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 22:30,63.2,81,57,63,63.2,63,30.11,0.79,2,2,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 22:35,63,81,57,63,64.1,63,30.11,0.79,2,3,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 22:40,63,81,57,63,64.1,63,30.11,0.79,3,3,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 22:45,63,78,56,63,62.1,63,30.11,0.79,5,3,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 22:50,63,75,55,63,63.4,63,30.12,0.79,2,3,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 22:55,62.5,73,54,62,62.5,63,30.12,0.79,4,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 23:00,62.1,71,53,61,60.7,62,30.12,0.79,4,4,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 23:05,61.9,71,52,61,58.7,62,30.12,0.79,7,4,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 23:10,61.3,73,53,61,59.9,61,30.12,0.79,4,4,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 23:15,61,74,53,60,60.7,61,30.13,0.79,2,4,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 23:20,,,,,,,30.13,0.79,2,4,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 23:25,60.5,73,52,60,60,61,30.13,0.79,2,4,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 23:30,60.2,70,50,59,58.1,60,30.13,0.79,4,4,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 23:35,59.9,70,50,59,57.2,60,30.13,0.79,5,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 23:40,59.4,73,51,58,57.4,59,30.14,0.79,4,4,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 23:45,59.2,75,51,58,57.4,59,30.14,0.79,4,4,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 23:50,58.8,75,51,58,56.9,59,30.14,0.79,4,4,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/20/17 23:55,58.2,73,50,57,56.5,58,30.14,0.79,6,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 0:00,58,73,49,57,56.8,58,30.15,0,3,4,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 0:05,57.7,74,49,57,56,58,30.15,0,3,4,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 0:10,57.3,74,49,56,54.9,57,30.15,0,4,4,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 0:15,56.9,75,49,56,55,57,30.16,0,2,4,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 0:20,56.7,75,49,56,52.5,55,30.16,0,3,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 0:25,56.7,75,49,56,53.1,56,30.16,0,2,4,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 0:30,56.5,75,49,55,55.1,57,30.16,0,2,4,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 0:35,56,75,48,55,52.2,55,30.16,0,6,4,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 0:40,55.9,75,48,55,53.8,56,30.16,0,3,5,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 0:45,55.5,75,48,54,53.3,56,30.17,0,2,4,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 0:50,55.3,75,48,54,52.5,55,30.17,0,6,4,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 0:55,55.3,75,48,54,52.5,55,30.17,0,4,4,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 1:00,55,76,48,54,52.8,55,30.17,0,4,4,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 1:05,54.7,76,47,53,51.8,54,30.17,0,4,4,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 1:10,54.2,76,47,53,52.3,54,30.17,0,3,4,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 1:15,54,78,47,53,52.3,54,30.17,0,1,3,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 1:20,53.8,79,47,53,51.5,54,30.17,0,3,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 1:25,53.5,79,47,52,50,52,30.17,0,3,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 1:30,53.5,79,47,52,52.3,54,30.17,0,1,3,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 1:35,53.1,79,47,52,49.5,52,30.17,0,2,3,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 1:40,53.1,79,47,52,51.2,53,30.17,0,2,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 1:45,52.8,79,46,51,50.3,53,30.17,0,5,3,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 1:50,52.8,79,46,51,50.9,53,30.17,0,2,3,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 1:55,52.5,78,46,51,49.8,53,30.17,0,3,4,315,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 2:00,52.5,78,46,51,49.8,53,30.17,0,3,4,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 2:05,52.2,75,45,51,47.5,50,30.17,0,6,4,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 2:10,52.2,75,45,51,48.1,51,30.17,0,5,4,315,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 2:15,51.9,74,44,50,49.4,52,30.17,0,2,4,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 2:20,51.5,75,44,50,47.3,50,30.16,0,5,4,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 2:25,51.3,75,44,50,48.1,51,30.16,0,2,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 2:30,,,,,,,30.17,0,5,3,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 2:35,51,75,43,49,48.3,51,30.17,0,2,3,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 2:40,50.9,75,43,49,47.1,50,30.17,0,4,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 2:45,,,,,,,30.16,0,4,3,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 2:50,50.5,75,43,49,47.7,51,30.17,0,2,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 2:55,,,,,,,30.17,0,4,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 3:00,50.3,75,43,49,46.4,49,30.17,0,3,4,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 3:05,50,76,43,48,46.1,49,30.16,0,3,4,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 3:10,49.8,76,43,48,46.4,49,30.16,0,3,4,315,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 3:15,49.8,76,43,48,45.3,48,30.16,0,5,5,270,,,,
